REF_ID;ORDEMBD;STUDY_AIM;SPECIES;SP_ORIGIN;POP_STATUS;SITE;AREA_HA;MUNICIPALITY;STATE;COUNTRY;LONGITUDE_X;LATITUDE_Y;PRECISION;UC;ANNUAL_TEMP;ANNUAL_RAIN;ALTITUDE;VEG_TYPE;BUFFER_20KM;OLSONECONAME;OLSONG200R;RIBEIROVEGTYPE;BSRS;METHOD;INST_NAME;COL_STRT_MO;COL_STRT_YR;COL_END_MO;COL_END_YR;LTR_EFF;CAM_EFF;SURV_EFF;;;
REF0594;HirschA_1052;OCCUR;Callithrix aurita;NA;NA;Serra de Macae;NA;NOVA FRIBURGO;RIO DE JANEIRO;Brazil;-42.53333333;-22.26666667;Not precise;NA;21.8;1380;922;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;1854;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1053;OCCUR;Callithrix aurita;NA;NA;Serra de Macae;NA;MACAE;RIO DE JANEIRO;Brazil;-41.71666667;-22.31666667;Not precise;NA;NA;NA;NA;NA;inside the 20 km polygon;Atlantic Coast restingas;Atlantic Forests;NA;NA;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1054;OCCUR;Callithrix aurita;NA;NA;Serra da Cantareira;NA;MAIRIPORA;SAO PAULO;Brazil;-46.6;-23.36666667;Not precise;Yes;20.8;1429;914;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1055;OCCUR;Callithrix aurita;NA;NA;Serra da Bocaina (Sertao do Taquara);NA;AREIAS;SAO PAULO;Brazil;-44.66944444;-22.75277778;Not precise;Yes;16.5;1873;1828;NA;inside the 20 km polygon;Campos Rupestres montane savanna;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MZUSP;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1056;OCCUR;Callithrix aurita;NA;NA;Serra da Bocaina (Faz. do Veado, Sao Jose do Barreiro);NA;SAO JOSE DO BARREIRO;SAO PAULO;Brazil;-44.61666667;-22.75;Not precise;Yes;17.4;1764;1646;NA;inside the 20 km polygon;Campos Rupestres montane savanna;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1057;OCCUR;Callithrix aurita;NA;NA;Sao Joao Novo;NA;SAO ROQUE;SAO PAULO;Brazil;-47.01666667;-23.55;Not precise;NA;20.4;1482;913;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MZUSP;NA;1929;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1058;OCCUR;Callithrix aurita;NA;NA;Santa Rita da Floresta;NA;CANTAGALO;RIO DE JANEIRO;Brazil;-42.43333333;-21.91666667;Not precise;NA;23.1;1432;621;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MCZ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1059;OCCUR;Callithrix aurita;NA;NA;R. Paraiba do Sul;NA;ITATIAIA;RIO DE JANEIRO;Brazil;-44.56666667;-22.5;Not precise;NA;24.3;1503;407;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0554;HirschA_106;OCCUR;Alouatta belzebul;NA;NA;Usina Sacramento, Grota da Ferrugem;NA;AGUA PRETA;PERNAMBUCO;Brazil;-35.4;-8.7;Not precise;NA;24.7;1885;152;NA;inside the 20 km polygon;Pernambuco coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Pernambuco;Interview;NA;NA;1989;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1060;OCCUR;Callithrix aurita;NA;NA;Pedra Branca;NA;PARATY;RIO DE JANEIRO;Brazil;-44.73333333;-23.23333333;Not precise;Yes;26.4;2301;78;NA;inside the 20 km polygon;Southern Atlantic mangroves;NA;Floresta Ombrofila Densa;Serra do Mar;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1061;OCCUR;Callithrix aurita;NA;NA;Mato Dentro, a 30 km de Taubate;NA;CUNHA;SAO PAULO;Brazil;-44.91666667;-22.9;Not precise;NA;19.9;1474;1015;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;1818;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1062;OCCUR;Callithrix aurita;NA;NA;Marataizes;NA;MARATAIZES;ESPIRITO SANTO;Brazil;-40.83333333;-21.03333333;Not precise;NA;26.4;1019;12;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;NA;NA;NA;NA;NA;1964;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1063;OCCUR;Callithrix aurita;NA;NA;Mambucaba;NA;ANGRA DOS REIS;RIO DE JANEIRO;Brazil;-44.26666667;-22.95;Not precise;Yes;26;1671;377;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1064;OCCUR;Callithrix aurita;NA;NA;Guanabara;NA;RIO DE JANEIRO;RIO DE JANEIRO;Brazil;-43.23333333;-22.9;Not precise;NA;26.1;1277;7;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;1944;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1065;OCCUR;Callithrix aurita;NA;NA;Gaspar Lopes;NA;ALFENAS;MINAS GERAIS;Brazil;-45.93333333;-21.36666667;Not precise;NA;23.1;1489;784;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1066;OCCUR;Callithrix aurita;NA;NA;Faz. Rio Novo;NA;RIO NOVO;MINAS GERAIS;Brazil;-43.13611111;-21.48611111;Not precise;NA;25.5;1433;501;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1067;OCCUR;Callithrix aurita;NA;NA;Faz. Escorregosa;NA;UBATUBA;SAO PAULO;Brazil;-45.06666667;-23.43333333;Not precise;NA;25.7;2538;NA;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;NA;NA;Museum;MZUSP;NA;1904;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1068;OCCUR;Callithrix aurita;NA;NA;Faz. da Gruta;NA;MAR DE ESPANHA;MINAS GERAIS;Brazil;-43;-21.86666667;Not precise;NA;23.8;1485;623;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1069;OCCUR;Callithrix aurita;NA;NA;Faz. Alexandreta, Porto das Flores;NA;RIO DAS FLORES;RIO DE JANEIRO;Brazil;-43.56666667;-22.1;Not precise;NA;24.4;1414;537;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MNRJ;NA;1934;NA;NA;NA;NA;NA;;;
REF0554;HirschA_107;OCCUR;Alouatta belzebul;NA;NA;Usina Sacramento, Grota do Inferno;NA;AGUA PRETA;PERNAMBUCO;Brazil;-35.41666667;-8.716666667;Not precise;NA;25;1816;152;NA;inside the 20 km polygon;Pernambuco coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Pernambuco;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1070;OCCUR;Callithrix aurita;NA;NA;Campinas;NA;SUMIDOURO;RIO DE JANEIRO;Brazil;-42.68333333;-22.16666667;Not precise;NA;21.5;1477;927;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1071;OCCUR;Callithrix aurita;NA;NA;Boraceia (Alto R. Tiete);NA;BORACEIA;SAO PAULO;Brazil;-48.75;-22.16666667;Not precise;Yes;24.4;1198;444;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;1958;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1072;OCCUR;Callithrix aurita;NA;NA;Bem Posta, R. Paraiba do Sul;NA;TRES RIOS;RIO DE JANEIRO;Brazil;-43.11666667;-22.15;Not precise;NA;24.4;1602;562;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1073;OCCUR;Callithrix aurita;NA;NA;Bem Posta, R. Paraiba do Sul;NA;TRES RIOS;RIO DE JANEIRO;Brazil;-43.11666667;-22.15;Not precise;NA;24.4;1602;562;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1074;OCCUR;Callithrix aurita;NA;NA;Alto da Serra - Serra do Mar;NA;SANTO ANDRE;SAO PAULO;Brazil;-46.31666667;-23.78333333;Not precise;NA;19.8;2946;606;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1075;OCCUR;Callithrix aurita;NA;NA;Agua Limpa - Agua Viva;NA;ESTRELA DALVA;MINAS GERAIS;Brazil;-42.55;-21.68333333;Not precise;NA;25;1287;382;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1076;OCCUR;Callithrix flaviceps;NA;NA;NA;NA;SANTA TERESA;ESPIRITO SANTO;Brazil;-40.6;-19.91666667;Not precise;NA;23;1306;667;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1077;OCCUR;Callithrix flaviceps;NA;NA;NA;NA;SANTA LEOPOLDINA;ESPIRITO SANTO;Brazil;-40.53333333;-20.1;Not precise;NA;27.6;1121;209;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;1964;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1078;OCCUR;Callithrix flaviceps;NA;NA;NA;NA;GUACUI;ESPIRITO SANTO;Brazil;-41.68333333;-20.76666667;Not precise;NA;23.4;1248;610;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;1964;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1079;OCCUR;Callithrix flaviceps;NA;NA;NA;NA;DOMINGOS MARTINS;ESPIRITO SANTO;Brazil;-40.66666667;-20.36666667;Not precise;NA;23.2;1274;638;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;1964;NA;NA;NA;NA;NA;;;
REF0555;HirschA_108;OCCUR;Brachyteles arachnoides;NA;NA;Faz. Escorregosa;NA;UBATUBA;SAO PAULO;Brazil;-45.06666667;-23.43333333;Not precise;NA;25.7;2538;NA;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;NA;NA;Museum;MZUSP;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1080;OCCUR;Callithrix flaviceps;NA;NA;NA;NA;CACHOEIRO DE ITAPEMIRIM;ESPIRITO SANTO;Brazil;-41.1;-20.85;Not precise;NA;27.5;1053;108;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;1964;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1081;OCCUR;Callithrix flaviceps;NA;NA;NA;NA;ALFREDO CHAVES;ESPIRITO SANTO;Brazil;-40.75;-20.63333333;Not precise;NA;27;1098;148;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;1964;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1082;OCCUR;Callithrix flaviceps;NA;NA;NA;NA;ALEGRE;ESPIRITO SANTO;Brazil;-41.53333333;-20.76666667;Not precise;NA;26;1128;312;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;1964;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1083;OCCUR;Callithrix flaviceps;NA;NA;prox. da Sede;NA;SAO JOSE DO CALCADO;ESPIRITO SANTO;Brazil;-41.66666667;-21.03333333;Not precise;NA;25.2;1171;573;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;1964;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1084;OCCUR;Callithrix flaviceps;NA;NA;Engenheiro Reeve;NA;ALEGRE;ESPIRITO SANTO;Brazil;-41.46666667;-20.76666667;Not precise;NA;26.1;1119;296;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;BMNH;NA;1903;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1085;OCCUR;Callithrix flaviceps;NA;NA;Augusto Ruschi (ex- Nova Lombardia);NA;SANTA TERESA;ESPIRITO SANTO;Brazil;-40.55;-19.85;Not precise;Yes;22.2;1337;794;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;1964;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1086;OCCUR;Callithrix sp.;NA;NA;Augusto Ruschi (ex- Nova Lombardia);NA;SANTA TERESA;ESPIRITO SANTO;Brazil;-40.55;-19.85;Not precise;Yes;22.2;1337;794;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;1940;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1087;OCCUR;Callithrix geoffroyi;NA;NA;NA;NA;TEOFILO OTONI;MINAS GERAIS;Brazil;-41.5;-17.85;Not precise;NA;25.8;1079;411;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1088;OCCUR;Callithrix geoffroyi;NA;NA;NA;NA;SANTA TERESA;ESPIRITO SANTO;Brazil;-40.6;-19.91666667;Not precise;NA;23;1306;667;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1089;OCCUR;Callithrix geoffroyi;NA;NA;NA;NA;LINHARES;ESPIRITO SANTO;Brazil;-40.06666667;-19.41666667;Not precise;NA;26.9;1199;17;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0556;HirschA_109;OCCUR;Brachyteles arachnoides;NA;NA;Cachoeirao, R. Passariuva;NA;MONGAGUA;SAO PAULO;Brazil;-46.61666667;-24.08333333;Not precise;NA;23.7;2754;241;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Interview;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1090;OCCUR;Callithrix geoffroyi;NA;NA;Vila Velha do Espirito Santo;NA;VILA VELHA;ESPIRITO SANTO;Brazil;-40.28333333;-20.33333333;Not precise;NA;NA;NA;1;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MNRJ;NA;1815;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1091;OCCUR;Callithrix geoffroyi;NA;NA;Serra do Cipo (lado E, prox. de Conceicao do Mato Dentro);NA;CONCEICAO DO MATO DENTRO;MINAS GERAIS;Brazil;-43.41666667;-19.01666667;Not precise;Yes;23.7;1682;773;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1092;OCCUR;Callithrix geoffroyi;NA;NA;Serra da Mula;NA;SERRA;ESPIRITO SANTO;Brazil;-40.3;-20.11666667;Not precise;NA;27.3;1106;86;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1093;OCCUR;Callithrix geoffroyi;NA;NA;Rod. BR-101 (Vitoria - Salvador), km 12-18 do trecho local (Linhares - Sao Mateus);NA;LINHARES;ESPIRITO SANTO;Brazil;-40.06666667;-19.3;Not precise;NA;26.7;1207;36;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1094;OCCUR;Callithrix geoffroyi;NA;NA;R. Sao Mateus;NA;CONCEICAO DA BARRA;ESPIRITO SANTO;Brazil;-39.83333333;-18.63333333;Not precise;NA;26.2;1270;10;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Areas das Formacoes Pioneiras;Bahia;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1095;OCCUR;Callithrix geoffroyi;NA;NA;R. Reis Magos;NA;SERRA;ESPIRITO SANTO;Brazil;-40.2;-20.05;Not precise;NA;27.4;1104;NA;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;NA;NA;NA;NA;NA;1964;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1096;OCCUR;Callithrix geoffroyi;NA;NA;R. Piracicaba, Alto;NA;RIO PIRACICABA;MINAS GERAIS;Brazil;-43.16666667;-19.91666667;Not precise;NA;23.2;1343;598;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1097;OCCUR;Callithrix geoffroyi;NA;NA;R. Mutum;NA;BAIXO GUANDU;ESPIRITO SANTO;Brazil;-40.88333333;-19.5;Not precise;NA;27.4;1151;269;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1098;OCCUR;Callithrix geoffroyi;NA;NA;R. Jucu;NA;VILA VELHA;ESPIRITO SANTO;Brazil;-40.33333333;-20.4;Not precise;NA;27.6;1125;5;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;NA;NA;Museum;MNHN;NA;1815;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1099;OCCUR;Callithrix geoffroyi;NA;NA;R. Jucu;NA;VIANA;ESPIRITO SANTO;Brazil;-40.5;-20.46666667;Not precise;NA;27.2;1127;196;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;NA;NA;1815;NA;NA;NA;NA;NA;;;
REF0553;HirschA_11;OCCUR;Brachyteles arachnoides;NA;NA;conplexo de matas da parte SE da Serra dos Orgaos (varios municipios);NA;SILVA JARDIM;RIO DE JANEIRO;Brazil;-42.53333333;-22.46666667;Not precise;NA;23.6;1448;879;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;1971;NA;NA;NA;NA;NA;;;
REF0556;HirschA_110;OCCUR;Brachyteles arachnoides;NA;NA;prox. da Sede, 70 km em linha reta (em que direcao);NA;MONGAGUA;SAO PAULO;Brazil;-46.61666667;-24.08333333;Not precise;NA;23.7;2754;241;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1100;OCCUR;Callithrix geoffroyi;NA;NA;R. Jequitinhonha, Alto;NA;ARACUAI;MINAS GERAIS;Brazil;-42.06666667;-16.86666667;Not precise;NA;26.3;835;314;NA;inside the 20 km polygon;Cerrado;Cerrado Woodlands and Savannas;NA;NA;Museum;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1101;OCCUR;Callithrix geoffroyi;NA;NA;R. Itanhem, Alto;NA;MACHACALIS;MINAS GERAIS;Brazil;-40.75;-17.08333333;Not precise;NA;25.7;1017;305;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MZUSP;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1102;OCCUR;Callithrix geoffroyi;NA;NA;R. Doce, m.esq., R. Piracicaba, Baixo;NA;IPATINGA;MINAS GERAIS;Brazil;-42.53333333;-19.46666667;Not precise;NA;26.3;1133;207;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MZUSP;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1103;OCCUR;Callithrix geoffroyi;NA;NA;R. Doce, m.esq. (N), abaixo da foz do R. Suacuai;NA;GOVERNADOR VALADARES;MINAS GERAIS;Brazil;-41.76666667;-18.83333333;Not precise;NA;26.9;1109;253;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1104;OCCUR;Callithrix geoffroyi;NA;NA;R. Doce;NA;CARATINGA;MINAS GERAIS;Brazil;-42.51666667;-19.5;Not precise;NA;26.3;1132;242;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1105;OCCUR;Callithrix geoffroyi;NA;NA;R. Doce (b);NA;COLATINA;ESPIRITO SANTO;Brazil;-40.61666667;-19.53333333;Not precise;NA;27;1154;139;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MNRJ;NA;1906;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1106;OCCUR;Callithrix geoffroyi;NA;NA;R. Doce (a);NA;LINHARES;ESPIRITO SANTO;Brazil;-39.81666667;-19.61666667;Not precise;NA;26.7;1218;1;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;NA;NA;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1107;OCCUR;Callithrix geoffroyi;NA;NA;R. Barra Seca;NA;LINHARES;ESPIRITO SANTO;Brazil;-39.78333333;-19.15;Not precise;NA;26.5;1257;8;NA;inside the 20 km polygon;Southern Atlantic mangroves;NA;Areas das Formacoes Pioneiras;Bahia;NA;NA;NA;1964;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1108;OCCUR;Callithrix geoffroyi;NA;NA;Pau Gigante;NA;IBIRACU;ESPIRITO SANTO;Brazil;-40.36666667;-19.83333333;Not precise;NA;27.1;1139;136;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1109;OCCUR;Callithrix geoffroyi;NA;NA;Morro da Argola;NA;VILA VELHA;ESPIRITO SANTO;Brazil;-40.35;-20.33333333;Not precise;NA;27.7;1134;1;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0556;HirschA_111;OCCUR;Brachyteles arachnoides;NA;NA;Serra do Mar (Nucleo Cubatao, Rod. dos Imigrantes, Estacao de Energia No. 53);NA;CUBATAO;SAO PAULO;Brazil;-46.46444444;-23.88805556;Not precise;Yes;24.5;2664;232;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1110;OCCUR;Callithrix geoffroyi;NA;NA;Mata da Ecologia da UFES;NA;VITORIA;ESPIRITO SANTO;Brazil;-40.35;-20.31666667;Not precise;Yes;27.7;1135;98;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;NA;NA;Museum;MNRJ;NA;1815;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1111;OCCUR;Callithrix geoffroyi;NA;NA;Lagoa Juparana;NA;LINHARES;ESPIRITO SANTO;Brazil;-40.06666667;-19.33333333;Not precise;NA;26.7;1207;29;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1112;OCCUR;Callithrix geoffroyi;NA;NA;Itaunas;NA;MUCURICI;ESPIRITO SANTO;Brazil;-40.46666667;-18;Not precise;Yes;25.9;1010;226;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1113;OCCUR;Callithrix geoffroyi;NA;NA;Faz. Jacare;NA;LINHARES;ESPIRITO SANTO;Brazil;-40.05;-19.38333333;Not precise;NA;26.8;1206;19;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1114;OCCUR;Callithrix geoffroyi;NA;NA;Faz. Boa Esperanca, Sao Jose da Lagoa, Alto R. Piracicaba (R. Doce);NA;NOVA ERA;MINAS GERAIS;Brazil;-43.05;-19.75;Not precise;NA;23.6;1350;523;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MZUSP;NA;NA;NA;NA;NA;NA;NA;;;
REF0594;HirschA_1115;OCCUR;Callithrix geoffroyi;NA;NA;Augusto Ruschi (ex- Nova Lombardia);NA;SANTA TERESA;ESPIRITO SANTO;Brazil;-40.55;-19.85;Not precise;Yes;22.2;1337;794;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;NA;NA;NA;NA;NA;NA;NA;NA;;;
